noticedate,hour,process,line,usage,production,equipment_ct,shift,scrap,waste,label
2024-10-15,12,pack,L1,345.06,44.53,4,day,0.79,0.14,normal
2024-10-15,12,pack,L2,315.52,46.05,4,day,0.43,0.3,normal
2024-10-15,13,mixing,L1,385.65,119.68,5,day,1.73,0.7,normal
2024-10-15,13,mixing,L2,380,79.79,4,day,4.68,1.12,normal
2024-10-15,13,plate,L1,300.58,146.32,5,day,5.68,2.4,normal
2024-10-15,13,plate,L2,368.87,128.1,4,day,6.5,2.86,normal
2024-10-15,13,cell,L1,512.59,66.66,8,day,5.78,0.81,normal
2024-10-15,13,cell,L2,483.82,73.08,6,day,1.87,2.94,normal
2024-10-15,13,module,L1,449.97,56.74,5,day,2.41,0.91,normal
2024-10-15,13,module,L2,380,56.06,4,day,0.71,0.57,normal
2024-10-15,13,pack,L1,285,35.61,3,day,1.02,0.29,normal
2024-10-15,13,pack,L2,285,40.48,3,day,0.47,0.34,normal
2024-10-15,14,mixing,L1,370.7,115.11,6,day,4.98,0.72,normal
2024-10-15,14,mixing,L2,369.01,86.25,5,day,4.3,0.76,normal
2024-10-15,14,plate,L1,285,127.8,3,day,6.6,2.75,normal
2024-10-15,14,plate,L2,317.88,113.88,4,day,8.7,2.37,normal
2024-10-15,14,cell,L1,564.77,90.08,8,day,4.53,1.19,normal
2024-10-15,14,cell,L2,485.36,88.32,6,day,7.57,1.93,normal
2024-10-15,14,module,L1,380,47.7,4,day,2.01,0.45,normal
2024-10-15,14,module,L2,372.24,66.79,5,day,0.76,0.9,normal
2024-10-15,14,pack,L1,333.39,45.47,4,day,0.64,0.46,normal
2024-10-15,14,pack,L2,354.25,37.58,4,day,0.93,0.05,normal
2024-10-15,15,mixing,L1,380,90.85,4,day,2.12,1.68,normal
2024-10-15,15,mixing,L2,380,75.45,4,day,1.86,0.81,normal
2024-10-15,15,plate,L1,283.49,147.28,4,day,5.68,2.19,normal
2024-10-15,15,plate,L2,349.33,103.48,4,day,6.11,2.4,normal
2024-10-15,15,cell,L1,569.94,84.63,8,day,7.17,0.76,normal
2024-10-15,15,cell,L2,471.06,74.5,7,day,7.98,2.95,normal
2024-10-15,15,module,L1,306.07,69.64,4,day,2.74,0.78,normal
2024-10-15,15,module,L2,304.95,63.99,5,day,2.11,0.46,normal
2024-10-15,15,pack,L1,285,40.73,3,day,0.5,0.34,normal
2024-10-15,15,pack,L2,190,31.22,2,day,1.31,0.46,normal
2024-10-15,16,mixing,L1,365.84,116.2,5,day,5.97,1.03,normal
2024-10-15,16,mixing,L2,457.33,111.02,6,day,3.4,1.09,normal
2024-10-15,16,plate,L1,285,117.47,3,day,4.92,1.4,normal
2024-10-15,16,plate,L2,285,102.31,3,day,3.2,1.52,normal
2024-10-15,16,cell,L1,461.59,86.14,8,day,6.51,2.21,normal
2024-10-15,16,cell,L2,455.69,90.67,5,day,6.95,2.12,normal
2024-10-15,16,module,L1,323.32,46.87,4,day,2.17,0.58,normal
2024-10-15,16,module,L2,386.1,55.51,5,day,0.97,0.81,normal
2024-10-15,16,pack,L1,340.33,30.88,4,day,0.44,0.47,normal
2024-10-15,16,pack,L2,190,32.46,2,day,1.37,0.13,normal
2024-10-15,17,mixing,L1,380,100.81,4,day,1.79,0.96,normal
2024-10-15,17,mixing,L2,418.2,89.33,5,day,5.4,1.48,normal
2024-10-15,17,plate,L1,360.72,121.36,4,day,2.12,2.34,normal
2024-10-15,17,plate,L2,285,122.42,3,day,1.94,2.36,normal
2024-10-15,17,cell,L1,401.91,81.86,6,day,1.97,0.61,normal
2024-10-15,17,cell,L2,555.37,97.66,6,day,4.67,1.84,normal
2024-10-15,17,module,L1,76.68,0.0,4,day,1.44,0.23,MULTIVARIATE_BASE_LOAD
2024-10-15,17,module,L2,285,49.31,3,day,1.47,0.99,normal
2024-10-15,17,pack,L1,325.1,48.63,4,day,0.32,0.24,normal
2024-10-15,17,pack,L2,257.09,32.61,3,day,0.78,0.49,normal
2024-10-15,18,mixing,L1,96.05,106.79,4,night,4.96,0.45,normal
2024-10-15,18,mixing,L2,-41.04,96.22,5,night,5.22,0.69,NEGATIVE_POWER
2024-10-15,18,plate,L1,58.04,149.56,5,night,2.22,2.19,normal
2024-10-15,18,plate,L2,62.79,127.82,4,night,2.55,2.26,normal
2024-10-15,18,cell,L1,87.15,76.1,7,night,3.98,1.88,normal
2024-10-15,18,cell,L2,104.7,72.24,8,night,6.95,1.97,normal
2024-10-15,18,module,L1,68.74,52.35,4,night,1.63,0.25,normal
2024-10-15,18,module,L2,44.64,60.2,3,night,2.51,0.85,normal
2024-10-15,18,pack,L1,59.66,47.17,4,night,0.53,0.41,normal
2024-10-15,18,pack,L2,54.3,39.02,3,night,1.27,0.04,normal
2024-10-15,19,mixing,L1,77.57,99.08,5,night,4.08,1.67,normal
2024-10-15,19,mixing,L2,57.52,104.49,5,night,4.39,1.54,normal
2024-10-15,19,plate,L1,55.21,141.15,3,night,2.48,1.01,normal
2024-10-15,19,plate,L2,58.56,100.6,5,night,2.36,2.0,normal
2024-10-15,19,cell,L1,93.56,71.07,6,night,5.52,1.46,normal
2024-10-15,19,cell,L2,53.41,71.27,6,night,6.21,0.75,MULTIVARIATE_SINGLE_EQUIPMENT_LOW
2024-10-15,19,module,L1,63.74,44.17,5,night,1.68,0.45,normal
2024-10-15,19,module,L2,48.87,48.31,3,night,0.56,0.77,normal
2024-10-15,19,pack,L1,35.8,45.78,4,night,0.91,0.38,normal
2024-10-15,19,pack,L2,56.92,34.22,3,night,0.28,0.5,normal
2024-10-15,20,mixing,L1,95.13,116.16,4,night,5.86,0.89,normal
2024-10-15,20,mixing,L2,62.59,93.01,4,night,1.59,0.85,normal
2024-10-15,20,plate,L1,51.82,112.01,3,night,4.07,1.83,normal
2024-10-15,20,plate,L2,55.87,128.81,4,night,5.34,1.36,normal
2024-10-15,20,cell,L1,-49.53,95.95,7,night,4.23,1.37,NEGATIVE_POWER
2024-10-15,20,cell,L2,73.12,95.74,5,night,6.71,1.57,normal
2024-10-15,20,module,L1,64.28,50.27,5,night,1.36,0.99,normal
2024-10-15,20,module,L2,55.03,38.44,4,night,2.16,0.28,normal
2024-10-15,20,pack,L1,49.95,33.7,4,night,0.21,0.32,normal
2024-10-15,20,pack,L2,50.86,34.09,4,night,1.34,0.39,normal
2024-10-15,21,mixing,L1,76.35,103.17,4,night,5.56,0.62,normal
2024-10-15,21,mixing,L2,56.42,84.59,4,night,3.19,0.43,normal
2024-10-15,21,plate,L1,71.52,127.27,5,night,5.96,2.18,normal
2024-10-15,21,plate,L2,69.86,130.43,4,night,4.58,1.21,normal
2024-10-15,21,cell,L1,74.91,62.73,8,night,3.31,1.22,normal
2024-10-15,21,cell,L2,103.13,80.2,5,night,7.05,2.04,normal
2024-10-15,21,module,L1,55.96,65.64,4,night,2.27,0.31,normal
2024-10-15,21,module,L2,52.83,42.49,4,night,0.41,0.21,normal
2024-10-15,21,pack,L1,51.66,31.91,2,night,1.25,0.13,normal
2024-10-15,21,pack,L2,56.84,43.29,4,night,0.51,0.42,MULTIVARIATE_EFFICIENCY_DROP
2024-10-15,22,mixing,L1,85.02,113.55,6,night,3.67,1.29,normal
2024-10-15,22,mixing,L2,65.95,83.96,6,night,2.74,0.55,normal
2024-10-15,22,plate,L1,71.48,146.82,4,night,2.63,2.94,normal
2024-10-15,22,plate,L2,76.35,133.29,3,night,8.35,1.78,normal
2024-10-15,22,cell,L1,91.36,96.15,6,night,4.53,0.65,normal
2024-10-15,22,cell,L2,73.21,62.92,7,night,7.34,2.91,normal
2024-10-15,22,module,L1,61.02,66.82,5,night,1.69,0.34,normal
2024-10-15,22,module,L2,65.95,54.03,5,night,0.65,0.4,normal
2024-10-15,22,pack,L1,48.45,42.35,2,night,1.43,0.29,normal
2024-10-15,22,pack,L2,32.74,33.12,2,night,1.31,0.22,normal
2024-10-15,23,mixing,L1,83.3,99.98,4,night,3.92,1.26,normal
2024-10-15,23,mixing,L2,681.12,100.97,6,night,3.64,0.64,RATED_EXCEED
2024-10-15,23,plate,L1,51.41,101.85,3,night,7.81,2.76,normal
2024-10-15,23,plate,L2,72.77,105.27,5,night,3.89,1.07,normal
2024-10-15,23,cell,L1,70.05,80.14,7,night,6.02,1.35,normal
2024-10-15,23,cell,L2,94.82,80.1,7,night,6.5,1.52,normal
2024-10-15,23,module,L1,66.66,59.2,5,night,0.97,0.93,normal
2024-10-15,23,module,L2,61.71,52.59,5,night,0.67,0.27,normal
2024-10-15,23,pack,L1,45.21,44.96,4,night,0.33,0.2,normal
2024-10-15,23,pack,L2,39.8,42.83,4,night,0.28,0.24,normal
2024-10-15,24,mixing,L1,78.4,100.22,4,night,3.63,0.88,normal
2024-10-15,24,mixing,L2,90.7,112.69,4,night,3.69,0.92,normal
2024-10-15,24,plate,L1,52.02,107.41,4,night,6.85,2.19,normal
2024-10-15,24,plate,L2,61.04,144.96,5,night,3.05,1.9,normal
2024-10-15,24,cell,L1,106.47,97.68,5,night,4.33,0.86,normal
2024-10-15,24,cell,L2,79.64,91.38,7,night,5.19,0.8,normal
2024-10-15,24,module,L1,41.3,58.58,4,night,1.47,0.28,normal
2024-10-15,24,module,L2,40.62,59.59,5,night,1.8,0.86,normal
2024-10-15,24,pack,L1,59.19,47.95,3,night,0.38,0.21,normal
2024-10-15,24,pack,L2,36.98,47.93,2,night,0.21,0.15,normal
2024-10-16,1,mixing,L1,88.21,85.48,4,night,5.53,0.46,normal
2024-10-16,1,mixing,L2,65.95,85.35,4,night,3.49,1.62,normal
2024-10-16,1,plate,L1,56.98,120.0,4,night,4.35,2.14,normal
2024-10-16,1,plate,L2,68.0,101.36,5,night,6.03,1.3,normal
2024-10-16,1,cell,L1,101.92,58.09,8,night,5.19,1.26,normal
2024-10-16,1,cell,L2,88.06,89.19,8,night,7.36,1.61,normal
2024-10-16,1,module,L1,67.9,67.84,3,night,0.86,0.67,normal
2024-10-16,1,module,L2,38.82,38.46,3,night,2.1,0.59,normal
2024-10-16,1,pack,L1,45.86,34.81,2,night,0.52,0.45,normal
2024-10-16,1,pack,L2,53.16,37.29,3,night,0.51,0.01,normal
2024-10-16,2,mixing,L1,91.54,114.47,6,night,2.17,0.77,normal
2024-10-16,2,mixing,L2,62.57,88.69,6,night,3.97,0.88,normal
2024-10-16,2,plate,L1,53.89,132.45,4,night,5.62,2.93,normal
2024-10-16,2,plate,L2,61.77,117.52,4,night,2.28,1.13,normal
2024-10-16,2,cell,L1,112.22,85.52,7,night,4.33,1.41,normal
2024-10-16,2,cell,L2,96.31,95.1,6,night,3.55,0.69,normal
2024-10-16,2,module,L1,53.05,60.16,5,night,2.73,0.31,normal
2024-10-16,2,module,L2,55.21,57.21,4,night,2.55,0.29,normal
2024-10-16,2,pack,L1,59.03,46.46,3,night,1.18,0.18,normal
2024-10-16,2,pack,L2,68.67,0.0,4,night,1.18,0.01,MULTIVARIATE_BASE_LOAD
2024-10-16,3,mixing,L1,76.91,95.54,6,night,2.04,1.15,normal
2024-10-16,3,mixing,L2,69.12,86.45,5,night,3.96,0.77,normal
2024-10-16,3,plate,L1,71.99,117.58,4,night,3.77,1.52,normal
2024-10-16,3,plate,L2,60.15,122.36,4,night,3.71,1.56,normal
2024-10-16,3,cell,L1,103.11,79.56,5,night,2.33,0.83,normal
2024-10-16,3,cell,L2,93.99,91.47,7,night,2.06,2.11,normal
2024-10-16,3,module,L1,56.79,46.66,3,night,0.63,0.29,normal
2024-10-16,3,module,L2,46.22,63.75,5,night,2.24,0.91,normal
2024-10-16,3,pack,L1,58.28,35.01,4,night,0.89,0.27,normal
2024-10-16,3,pack,L2,29.36,39.52,3,night,1.39,0.35,normal
2024-10-16,4,mixing,L1,78.3,87.06,5,night,4.67,1.05,normal
2024-10-16,4,mixing,L2,67.07,98.82,5,night,4.0,0.47,normal
2024-10-16,4,plate,L1,51.26,112.66,3,night,7.9,2.65,normal
2024-10-16,4,plate,L2,7898.81,128.53,5,night,5.79,1.49,PRODUCTION_RATIO
2024-10-16,4,cell,L1,79.26,85.25,7,night,5.11,1.27,normal
2024-10-16,4,cell,L2,114.93,72.59,7,night,2.87,1.16,normal
2024-10-16,4,module,L1,41.65,58.63,4,night,0.5,0.68,normal
2024-10-16,4,module,L2,683.54,52.01,4,night,1.34,0.75,RATED_EXCEED
2024-10-16,4,pack,L1,44.83,38.28,4,night,1.38,0.48,normal
2024-10-16,4,pack,L2,34.65,30.9,2,night,0.27,0.0,normal
2024-10-16,5,mixing,L1,71.93,99.8,6,night,4.77,1.64,normal
2024-10-16,5,mixing,L2,66.0,108.71,5,night,5.4,1.66,normal
2024-10-16,5,plate,L1,53.41,117.92,3,night,2.47,1.2,normal
2024-10-16,5,plate,L2,57.01,110.19,5,night,8.0,2.14,normal
2024-10-16,5,cell,L1,107.36,63.96,8,night,4.05,2.22,normal
2024-10-16,5,cell,L2,92.7,89.94,5,night,2.81,1.54,normal
2024-10-16,5,module,L1,52.13,51.7,4,night,1.19,0.24,normal
2024-10-16,5,module,L2,53.86,62.26,4,night,0.97,0.26,normal
2024-10-16,5,pack,L1,54.77,43.53,3,night,0.43,0.22,normal
2024-10-16,5,pack,L2,56.84,46.62,3,night,0.52,0.21,MULTIVARIATE_EFFICIENCY_DROP
2024-10-16,6,mixing,L1,408.74,100.56,5,day,3.72,0.68,normal
2024-10-16,6,mixing,L2,460.23,100.62,5,day,2.05,1.27,normal
2024-10-16,6,plate,L1,380,105.54,4,day,3.28,2.22,normal
2024-10-16,6,plate,L2,377.01,143.38,4,day,3.02,1.93,normal
2024-10-16,6,cell,L1,396.24,71.47,8,day,7.59,2.09,normal
2024-10-16,6,cell,L2,415.67,68.57,6,day,2.7,1.61,normal
2024-10-16,6,module,L1,285,56.19,3,day,0.8,0.94,normal
2024-10-16,6,module,L2,380,49.17,4,day,2.26,0.23,normal
2024-10-16,6,pack,L1,251.09,38.65,3,day,1.21,0.48,normal
2024-10-16,6,pack,L2,285,31.23,3,day,0.88,0.14,normal
2024-10-16,7,mixing,L1,449.22,86.76,6,day,4.32,1.14,normal
2024-10-16,7,mixing,L2,380,114.69,4,day,3.39,0.71,normal
2024-10-16,7,plate,L1,338.9,108.41,5,day,4.07,2.79,normal
2024-10-16,7,plate,L2,324.18,107.06,4,day,21.63,4.23,MULTIVARIATE_SCRAP_WASTE_DEVIATION
2024-10-16,7,cell,L1,547.02,96.49,8,day,4.18,1.7,normal
2024-10-16,7,cell,L2,482.9,70.36,8,day,6.47,2.76,normal
2024-10-16,7,module,L1,285,44.27,3,day,1.51,1.07,normal
2024-10-16,7,module,L2,285,53.67,3,day,0.74,0.36,normal
2024-10-16,7,pack,L1,319.66,32.05,4,day,0.57,0.13,normal
2024-10-16,7,pack,L2,190,43.39,2,day,0.55,0.31,normal
2024-10-16,8,mixing,L1,401.91,84.3,6,day,2.83,1.09,normal
2024-10-16,8,mixing,L2,475,83.53,5,day,3.18,0.66,normal
2024-10-16,8,plate,L1,285,137.39,3,day,6.37,1.55,normal
2024-10-16,8,plate,L2,308.24,119.57,4,day,4.8,2.47,normal
2024-10-16,8,cell,L1,521.67,96.99,7,day,4.89,1.61,normal
2024-10-16,8,cell,L2,548.62,65.19,7,day,5.22,1.56,normal
2024-10-16,8,module,L1,380,59.85,4,day,1.42,0.97,normal
2024-10-16,8,module,L2,376.08,40.12,4,day,1.43,0.89,normal
2024-10-16,8,pack,L1,250.2,34.46,4,day,1.21,0.38,normal
2024-10-16,8,pack,L2,285,28.13,3,day,0.12,0.24,normal
2024-10-16,9,mixing,L1,471.39,113.29,6,day,3.88,1.11,normal
2024-10-16,9,mixing,L2,392.61,98.13,5,day,4.66,0.82,normal
2024-10-16,9,plate,L1,360.95,118.87,4,day,7.37,2.43,normal
2024-10-16,9,plate,L2,275.15,109.14,5,day,7.08,2.66,normal
2024-10-16,9,cell,L1,519.83,73.64,6,day,4.1,1.36,normal
2024-10-16,9,cell,L2,568.73,82.6,8,day,4.72,2.61,normal
2024-10-16,9,module,L1,285,66.32,3,day,1.15,0.35,normal
2024-10-16,9,module,L2,380,38.89,4,day,1.94,0.71,normal
2024-10-16,9,pack,L1,379.38,5.08,4,day,0.42,0.11,MULTIVARIATE_IDLE_POWER
2024-10-16,9,pack,L2,190,47.3,2,day,0.67,0.29,normal
2024-10-16,10,mixing,L1,392.13,87.79,6,day,1.62,1.1,normal
2024-10-16,10,mixing,L2,394.39,111.94,6,day,2.28,1.39,normal
2024-10-16,10,plate,L1,366.68,139.04,5,day,2.17,1.88,normal
2024-10-16,10,plate,L2,283.9,110.54,4,day,8.31,2.79,normal
2024-10-16,10,cell,L1,475,95.75,5,day,7.78,1.01,normal
2024-10-16,10,cell,L2,538.61,66.7,8,day,6.76,2.63,normal
2024-10-16,10,module,L1,285,62.47,3,day,0.88,0.79,normal
2024-10-16,10,module,L2,285,44.61,3,day,2.03,0.56,normal
2024-10-16,10,pack,L1,275.58,41.71,4,day,1.48,0.39,normal
2024-10-16,10,pack,L2,285,46.53,3,day,0.59,0.31,normal
2024-10-16,11,mixing,L1,446.2,117.97,5,day,2.72,1.11,normal
2024-10-16,11,mixing,L2,709.17,94.6,6,day,5.09,1.27,EQUIPMENT_RATIO
2024-10-16,11,plate,L1,324.9,119.73,4,day,2.85,1.14,normal
2024-10-16,11,plate,L2,285,96.68,3,day,3.71,2.27,normal
2024-10-16,11,cell,L1,446.41,87.08,7,day,7.05,2.68,normal
2024-10-16,11,cell,L2,403.29,88.42,6,day,3.13,2.49,normal
2024-10-16,11,module,L1,303.63,67.6,5,day,2.5,0.33,normal
2024-10-16,11,module,L2,408.29,52.89,5,day,0.69,0.39,normal
2024-10-16,11,pack,L1,300.38,47.82,4,day,0.32,0.26,normal
2024-10-16,11,pack,L2,263.02,35.59,3,day,1.19,0.29,normal
2024-10-16,12,mixing,L1,380,91.87,4,day,1.74,1.52,normal
2024-10-16,12,mixing,L2,380,98.15,4,day,2.73,1.42,normal
2024-10-16,12,plate,L1,483.22,101.05,4,day,8.42,1.21,SHIFT_RANGE
2024-10-16,12,plate,L2,393.75,117.76,5,day,7.39,2.25,normal
2024-10-16,12,cell,L1,465.52,93.11,8,day,2.42,2.27,normal
2024-10-16,12,cell,L2,579.51,83.34,7,day,6.73,2.49,normal
2024-10-16,12,module,L1,315.94,59.35,5,day,1.27,0.54,normal
2024-10-16,12,module,L2,342.36,64.62,5,day,1.21,0.82,normal
2024-10-16,12,pack,L1,285,35.03,3,day,0.3,0.15,normal
2024-10-16,12,pack,L2,285,41.93,3,day,0.55,0.3,normal
2024-10-16,13,mixing,L1,368.57,112.6,5,day,4.34,1.09,normal
2024-10-16,13,mixing,L2,467.74,86.23,6,day,2.74,0.96,normal
2024-10-16,13,plate,L1,285,117.26,3,day,5.34,2.67,normal
2024-10-16,13,plate,L2,285,103.86,3,day,6.68,1.71,normal
2024-10-16,13,cell,L1,426.08,67.6,8,day,4.23,2.87,normal
2024-10-16,13,cell,L2,466.44,84.24,8,day,4.28,1.84,normal
2024-10-16,13,module,L1,380,68.83,4,day,2.57,0.32,normal
2024-10-16,13,module,L2,310.75,60.44,5,day,1.31,0.58,normal
2024-10-16,13,pack,L1,286.11,47.02,4,day,1.35,0.06,normal
2024-10-16,13,pack,L2,190,29.5,2,day,1.37,0.06,normal
2024-10-16,14,mixing,L1,445.18,83.72,5,day,5.51,0.54,CONTRACT_EXCEED
2024-10-16,14,mixing,L2,370.34,90.67,6,day,2.49,0.48,normal
2024-10-16,14,plate,L1,8549.77,136.66,4,day,2.71,2.88,PRODUCTION_RATIO
2024-10-16,14,plate,L2,285,140.13,3,day,3.55,1.45,normal
2024-10-16,14,cell,L1,403.66,61.37,8,day,6.0,2.66,normal
2024-10-16,14,cell,L2,446.44,79.67,5,day,5.55,1.66,normal
2024-10-16,14,module,L1,380,49.95,4,day,1.02,1.04,normal
2024-10-16,14,module,L2,2980.4,51.1,5,day,1.19,0.69,PRODUCTION_RATIO
2024-10-16,14,pack,L1,190,32.79,2,day,0.47,0.29,normal
2024-10-16,14,pack,L2,190,47.69,2,day,1.39,0.23,normal
2024-10-16,15,mixing,L1,427.53,115.23,5,day,5.78,1.6,normal
2024-10-16,15,mixing,L2,374.66,99.81,4,day,2.4,1.35,normal
2024-10-16,15,plate,L1,314.9,107.46,4,day,2.02,1.85,normal
2024-10-16,15,plate,L2,310.23,110.59,4,day,8.25,1.08,normal
2024-10-16,15,cell,L1,514.78,80.04,6,day,5.81,1.75,normal
2024-10-16,15,cell,L2,475,96.57,5,day,3.38,2.5,normal
2024-10-16,15,module,L1,350.77,51.67,5,day,1.76,0.58,normal
2024-10-16,15,module,L2,335.93,47.77,5,day,1.74,0.25,normal
2024-10-16,15,pack,L1,190,44.38,2,day,1.3,0.13,normal
2024-10-16,15,pack,L2,278.86,38.81,3,day,0.32,0.43,normal
2024-10-16,16,mixing,L1,461.92,102.9,5,day,4.84,1.58,normal
2024-10-16,16,mixing,L2,452.31,86.73,5,day,1.54,0.56,normal
2024-10-16,16,plate,L1,344.71,127.43,4,day,6.07,1.76,normal
2024-10-16,16,plate,L2,376.94,103.46,5,day,4.68,1.68,normal
2024-10-16,16,cell,L1,504.47,70.98,8,day,14.75,4.29,MULTIVARIATE_SCRAP_WASTE_DEVIATION
2024-10-16,16,cell,L2,504.44,90.92,8,day,4.95,0.72,normal
2024-10-16,16,module,L1,285,48.17,3,day,0.7,0.85,normal
2024-10-16,16,module,L2,367.38,48.76,4,day,1.26,0.75,normal
2024-10-16,16,pack,L1,253.24,39.17,4,day,1.36,0.18,normal
2024-10-16,16,pack,L2,276.85,40.17,3,day,1.24,0.47,normal
2024-10-16,17,mixing,L1,356.62,81.51,6,day,3.22,0.6,normal
2024-10-16,17,mixing,L2,380,82.47,4,day,2.76,1.19,normal
2024-10-16,17,plate,L1,285,116.11,3,day,4.97,1.03,normal
2024-10-16,17,plate,L2,310.27,133.2,5,day,6.97,1.22,normal
2024-10-16,17,cell,L1,475,64.26,5,day,2.86,1.23,normal
2024-10-16,17,cell,L2,450.47,86.6,8,day,5.05,2.89,normal
2024-10-16,17,module,L1,469.53,63.04,4,day,0.65,0.52,EQUIPMENT_RATIO
2024-10-16,17,module,L2,433.29,59.13,5,day,1.63,0.69,normal
2024-10-16,17,pack,L1,285,40.43,3,day,0.79,0.49,normal
2024-10-16,17,pack,L2,284.78,30.75,3,day,0.81,0.08,normal
2024-10-16,18,mixing,L1,88.18,82.35,5,night,1.74,0.6,normal
2024-10-16,18,mixing,L2,68.96,85.81,6,night,3.32,1.62,normal
2024-10-16,18,plate,L1,54.69,131.97,5,night,3.89,2.35,normal
2024-10-16,18,plate,L2,57.84,144.09,4,night,2.85,1.14,normal
2024-10-16,18,cell,L1,76.63,84.83,8,night,4.26,2.0,normal
2024-10-16,18,cell,L2,114.03,61.14,5,night,2.81,0.67,normal
2024-10-16,18,module,L1,49.59,42.13,3,night,2.65,0.94,normal
2024-10-16,18,module,L2,48.69,55.17,4,night,0.93,0.83,normal
2024-10-16,18,pack,L1,37.59,36.99,3,night,0.69,0.27,normal
2024-10-16,18,pack,L2,33.0,47.58,4,night,0.65,0.28,normal
2024-10-16,19,mixing,L1,79.68,84.92,5,night,5.82,1.7,normal
2024-10-16,19,mixing,L2,57.17,113.58,4,night,2.45,0.44,normal
2024-10-16,19,plate,L1,73.69,121.87,4,night,6.15,2.65,normal
2024-10-16,19,plate,L2,60.53,117.85,3,night,3.4,2.52,normal
2024-10-16,19,cell,L1,97.8,63.87,8,night,7.24,2.79,normal
2024-10-16,19,cell,L2,82.06,61.23,6,night,7.75,2.33,normal
2024-10-16,19,module,L1,32.16,57.22,4,night,2.57,1.01,MULTIVARIATE_SINGLE_EQUIPMENT_LOW
2024-10-16,19,module,L2,56.44,41.84,4,night,1.19,0.2,normal
2024-10-16,19,pack,L1,47.94,33.02,3,night,0.7,0.33,normal
2024-10-16,19,pack,L2,34.74,44.01,3,night,0.2,0.44,normal
2024-10-16,20,mixing,L1,71.4,111.18,5,night,1.81,1.55,normal
2024-10-16,20,mixing,L2,79.47,107.53,6,night,5.34,0.81,normal
2024-10-16,20,plate,L1,72.23,144.68,5,night,3.7,2.79,normal
2024-10-16,20,plate,L2,71.69,140.04,5,night,7.6,1.13,normal
2024-10-16,20,cell,L1,79.79,91.78,7,night,7.03,2.17,normal
2024-10-16,20,cell,L2,103.26,86.08,8,night,7.44,0.74,normal
2024-10-16,20,module,L1,54.04,64.58,3,night,2.61,0.22,normal
2024-10-16,20,module,L2,41.78,67.47,3,night,2.58,0.97,normal
2024-10-16,20,pack,L1,34.91,35.8,3,night,0.44,0.07,normal
2024-10-16,20,pack,L2,50.14,40.37,3,night,1.22,0.22,normal
2024-10-16,21,mixing,L1,63.7,86.83,4,night,4.79,0.71,normal
2024-10-16,21,mixing,L2,84.7,90.79,5,night,3.05,1.29,normal
2024-10-16,21,plate,L1,61.73,146.25,3,night,4.76,2.63,normal
2024-10-16,21,plate,L2,66.63,97.01,5,night,5.29,2.45,normal
2024-10-16,21,cell,L1,109.78,63.23,5,night,5.19,2.39,normal
2024-10-16,21,cell,L2,101.54,65.9,5,night,2.65,0.94,normal
2024-10-16,21,module,L1,49.28,53.6,4,night,2.19,0.7,normal
2024-10-16,21,module,L2,51.39,39.61,5,night,1.72,0.76,normal
2024-10-16,21,pack,L1,42.96,38.53,4,night,1.24,0.16,normal
2024-10-16,21,pack,L2,28.57,47.28,3,night,0.29,0.42,normal
2024-10-16,22,mixing,L1,97.18,101.2,6,night,5.7,1.45,normal
2024-10-16,22,mixing,L2,65.04,98.68,6,night,1.51,0.48,normal
2024-10-16,22,plate,L1,56.06,112.66,3,night,7.24,2.79,normal
2024-10-16,22,plate,L2,66.72,138.98,3,night,2.89,1.53,normal
2024-10-16,22,cell,L1,82.95,77.78,7,night,7.26,2.36,normal
2024-10-16,22,cell,L2,93.05,60.19,5,night,4.16,0.92,normal
2024-10-16,22,module,L1,50.45,43.5,3,night,1.24,0.82,normal
2024-10-16,22,module,L2,62.23,53.86,4,night,0.77,0.3,normal
2024-10-16,22,pack,L1,40.84,35.91,4,night,0.85,0.37,normal
2024-10-16,22,pack,L2,28.55,40.97,4,night,0.9,0.3,normal
2024-10-16,23,mixing,L1,99.08,109.21,6,night,4.05,1.5,normal
2024-10-16,23,mixing,L2,67.99,92.11,4,night,5.65,0.6,normal
2024-10-16,23,plate,L1,62.96,106.27,5,night,2.96,1.72,normal
2024-10-16,23,plate,L2,57.47,134.58,4,night,8.03,1.47,normal
2024-10-16,23,cell,L1,113.43,79.51,7,night,1.91,1.92,normal
2024-10-16,23,cell,L2,91.02,86.49,7,night,7.75,1.6,normal
2024-10-16,23,module,L1,48.13,45.89,4,night,2.33,0.22,normal
2024-10-16,23,module,L2,53.53,47.54,4,night,1.76,0.72,normal
2024-10-16,23,pack,L1,38.16,46.27,3,night,1.33,0.41,normal
2024-10-16,23,pack,L2,36.01,30.07,4,night,1.29,0.05,normal
2024-10-16,24,mixing,L1,92.86,119.65,6,night,5.65,1.15,normal
2024-10-16,24,mixing,L2,62.79,99.81,6,night,5.52,1.25,normal
2024-10-16,24,plate,L1,65.71,124.38,3,night,7.37,2.34,normal
2024-10-16,24,plate,L2,66.04,124.28,3,night,8.1,2.27,normal
2024-10-16,24,cell,L1,107.72,95.89,7,night,2.97,1.44,normal
2024-10-16,24,cell,L2,114.29,98.55,5,night,2.19,2.77,normal
2024-10-16,24,module,L1,65.98,51.87,3,night,2.05,0.56,normal
2024-10-16,24,module,L2,53.35,56.21,3,night,2.07,0.25,normal
2024-10-16,24,pack,L1,35.79,34.39,2,night,0.37,0.08,normal
2024-10-16,24,pack,L2,32.85,31.67,2,night,0.78,0.03,normal
